sample_id,site,LM1-4,LM4-5,LM5-6,LM6-11,LM7-11,LM7-9,LM9-10,LM1-10,LM1-2,LM2-3,LM6-10,LM6-9,LM11-17,LM7-12,LM6-12,LM7-14,LM9-13,LM9-14,LM12-14,LM13-14,LM12-15,LM12-13,LM14-18,LM13-16,LM13-15,LM14-15,LM15-16,LM6-15,LM16-18,LM17-18,LM17-19,LM16-19,LM18-19,LM15-20,LM11-20,LM17-20
Sde-AMat_096 ,Matnog,94.86599968255221,114.42055018767394,142.8443017187945,77.39268467607265,122.99696517577172,158.96312949036331,173.31746262301442,201.97980624696123,106.73457070968153,124.76265186897879,300.7258419109505,250.46052550821264,1285.4622412595165,432.8311312391935,497.4036977963875,553.8085667387694,758.2277246970334,680.1632776731483,315.8638286576195,272.05524021021904,602.270101033033,184.98899843582598,796.5017435707533,534.4580242266363,427.2485285770448,430.9335982270237,124.92953248647812,1083.4362790242997,251.67821271466877,82.85985556112199,93.83867494396965,215.60154079310303,125.1712393324041,145.54874280353644,929.0789685670103,356.8099728006493
Sde-CMat_127 ,Matnog,98.30863883184428,133.28846067270794,152.3444726150575,90.36018944380315,101.74047100996727,166.8135754126144,184.39542363196003,229.1919170975495,117.34446546582416,158.06585437278983,327.61042025344676,274.0524633511803,1319.3759410762725,432.81621123184607,469.56421498246635,562.8721952586128,777.7843705264396,682.2589036139359,374.252697702555,311.75856469909536,683.7412139083691,213.05836899723045,831.9260667256978,596.7752569045487,485.1319324219857,456.1326515940841,147.0872542879225,1117.5748618128675,263.63390840337667,102.69665669947588,121.02857068812301,207.5160465415626,161.1712498293662,189.92972391218817,942.314696632038,377.1179081475845
Sde-CMat_103 ,Matnog,124.5392937441031,165.817456014287,162.44432937880597,101.51251136603803,126.9552398987927,188.14846385567444,239.6388522019749,237.56486537299662,145.7419039893812,163.70243941591096,396.0258759859638,317.9257807854688,1596.8007968823727,524.849752538886,565.7297313166862,696.6468497167341,928.4755876577747,837.8852418959771,413.60288864798804,320.0448833115286,804.8611412994418,255.86909195737195,960.7907013095049,677.378745535878,566.1542004880383,511.30593006304946,145.7095676165775,1329.4800053671847,349.90606956867737,137.04071628257051,132.8062822333342,267.6457465340336,200.43827354764352,214.42067768349676,1133.9993051477325,462.8594009329832
Sde-AMat_085 ,Matnog,88.89927576403534,105.84822317833208,151.35230322641277,94.73961942740743,94.13605633900328,135.19972115836632,181.48364984772047,217.48597568877858,99.4656875030279,132.2471390225513,312.5030954794848,266.2039037341301,1222.7585493844072,410.5180233863064,448.22782909468043,526.9667649337765,698.3367966261122,616.2806700608174,307.7570638999047,252.43553449308592,698.9006799166816,184.82362382617643,747.2829720786897,623.690507795942,525.455277989897,492.55346195016216,116.00990444768075,1122.9070709007624,189.8190843034756,85.93536431999344,103.09253311952325,126.42938994331962,132.2089015588965,227.85341665037626,860.1726988944081,362.6016647042453
Sde-CMat_125 ,Matnog,116.5552695112924,135.1836304710374,151.27249057122057,106.31822166477392,123.94058030144923,157.587485885555,218.27195739913543,247.48118855949437,145.35742415528694,146.1034002377768,347.3498515335224,305.35093768280785,1564.8587474217923,529.388326368168,574.1048616126238,719.1202620165559,884.1253826185796,832.8610517603341,430.76689199706374,339.14892796180266,777.7489427036464,230.75094908340023,937.0318828974019,665.8625759054491,568.6607177502681,460.63927123606175,133.23669675689956,1308.1275426545417,378.3507750913299,125.42468774244564,122.13198856274288,297.4899084493623,174.86631106648295,226.43650375997242,1092.3360033938684,472.5614152015484
Sde-AMat_074 ,Matnog,98.61068816725698,116.35960852056871,166.32557703522326,85.17871808949701,99.54523807440518,158.28540726030306,189.9835760321402,182.5175133733746,108.13591096453571,131.05947978673657,361.05951330818027,285.56152474326797,1252.9210223709795,394.6424250055739,408.66030530818625,529.6155960796566,718.7225183165614,641.6026834167466,303.6152069288526,237.56972153287973,610.4597394322576,197.52472162324383,785.5263170491745,538.6225447162514,421.67030971952477,412.3653676305637,135.90496378311593,1005.729813351041,251.30362608334966,90.66681836835356,107.04288715131887,211.95032417642093,127.3734048506595,160.19606971848575,870.001279945323,383.10742773618983
Sde-CMat_144 ,Matnog,119.13161163763374,155.77132071982956,163.96083773413696,94.54170875571268,120.3787524566109,191.91280715100805,219.39034304045833,263.2123453872367,143.49792650557706,170.36765214197794,371.36983854789554,313.74602089467214,1663.005631136299,559.6928318281465,605.0124027639846,695.0828320770194,958.1830306269676,827.1536663853035,422.3452593376656,364.13012127206673,835.5883527137094,246.28581521112844,1027.8539807110785,743.1806644795394,606.7389843952998,585.8016326773169,166.51039444037707,1393.3870810523829,322.54630885826305,120.23526339843072,143.90945324366288,256.1045537230644,192.2206483185404,230.70097682506682,1177.2562368298968,485.7503781761265
31 ,Matnog,97.34530363412506,119.39461618758195,132.49174579852138,81.21724620916422,91.53699053634003,143.40944610607073,179.55160353725614,207.69935699895657,107.94194702047024,138.81861670384848,295.7099608898558,251.31580633370442,1240.0879367456364,392.0467643456963,432.7699829970188,504.9958581460445,710.07253810258,597.2464110658932,318.7874714914781,275.94728947074293,600.0025405143299,207.83785259013817,789.6600793442454,537.9504695387485,407.285709654795,415.1636569794616,157.81250865267305,1007.5023363158073,233.52214515692071,82.26217407314242,90.81986617056866,185.1400154667002,124.27788318506235,147.39499974425868,859.6798157748034,380.4287559336835
Sde-CMat_124 ,Matnog,138.2295059246759,157.75772853933336,169.30088825523038,106.07764641742386,130.0710138976782,183.59766596800736,253.3154637197658,250.4189830838908,147.03701614889363,170.0682607561152,401.49922109146115,341.046501104131,1780.261513437172,565.0784852957154,598.9148257161863,734.8491655932257,983.8122965128714,858.8683469904338,449.69960087422817,386.5220280711696,885.746112103378,272.0252354247488,1135.6710909137203,802.679997100968,640.9664252012268,592.5323311350106,199.27225076736096,1442.9673129262835,381.1253637020763,134.65357999681976,146.39241583647686,302.19388305549796,199.28678009602135,197.19025899179195,1289.0124072925325,491.2524235714671
Sde-AMat_063 ,Matnog,108.64897758032517,124.2289313583998,133.80012907803933,87.15083729701055,105.08971365571418,151.44447397808872,181.9956791970898,198.78073095830996,115.99192953796397,138.03545463774878,324.39386877837256,284.2389655305021,1236.814247941157,353.15656214461035,361.9998861007142,521.4632629650627,659.0574656896619,627.0494164396375,359.7850342171142,272.15886729351666,685.6093129496566,189.15514204298003,787.417121532603,629.1903007896418,505.84860927471186,428.1150332178141,140.3980216842102,1029.6271446128692,243.14161382897842,93.61425354875199,108.51413222414867,200.56069042215137,133.03878028112706,154.13263639917406,874.4541789077916,362.3633715778264
Sde-CMat_134 ,Matnog,105.30680677154729,140.51817200355265,136.20966885981338,80.63030729948879,96.53873857809617,144.33238208974447,192.52375261741085,211.1577499124529,117.07939491644123,143.0257132799903,322.91450681096694,257.10517561573903,1328.1001108378694,419.2761333805921,451.50428626040747,564.0109098571853,712.6093182021197,665.851493692137,327.2257815735337,278.64431399251623,687.0920476173188,168.02801267422632,834.2094003947449,652.4177459238904,538.5918197206582,454.06459000839294,145.97433385646946,1111.3562450859758,279.9073304935224,109.65525631268197,109.54682777953911,208.39929838723077,153.840793480663,169.532535050031,958.2423037333512,370.32999545572864
Sde-AMat_075 ,Matnog,100.5135870018079,119.56962002758057,140.95028549286445,82.51683559498635,97.6628889714,151.6837258140767,197.4602767247124,206.77844943494475,109.14171455176981,133.17418938687027,316.2508139640592,264.3977270538648,1299.1745805604803,388.76261006161593,439.475080807695,522.2114411878966,708.6226437853788,619.6306524501349,306.1470814626525,251.28262275047993,630.7514016040947,200.89607093007066,818.6226094884993,563.5462421732665,442.98568083278946,430.2363791234883,144.1875112623836,1051.2695665494934,261.8144190567243,88.10540155155081,105.76213305909646,217.54729341860374,141.4185485263161,139.7175595782076,933.7489522345179,365.57972845791096
Sde-CMat_135 ,Matnog,124.0482377390747,154.8667758143754,158.7201820727597,96.72100055727297,129.25709302038325,176.85109380235681,245.9180333466621,265.7026644596926,147.23476232877204,158.55787445992712,368.2405744451581,307.2438351901141,1624.5368425139889,531.8652245599443,600.3507708037694,686.5794266114592,925.3441264945275,799.8383793558359,429.8003723676377,366.10941179686984,785.9319788693166,258.4476650751754,1001.5933184712495,669.6944755761765,548.3777301080067,526.1396230083417,155.2637095208023,1342.830058607343,351.0379360286434,121.83538459844075,134.04791731783814,286.4381314005695,180.06621389366748,193.19583895314616,1173.921737343955,450.61915119010445
Sde-AMat_064 ,Matnog,98.65599196526281,133.38152043866498,146.25268599167677,84.55356395398125,96.3307280737564,155.4052427445741,186.21908244838934,200.85074337273434,105.51297309928293,144.54983390492012,329.19330486144463,271.4837273327446,1188.4020620677163,397.077777933971,418.11172663894513,484.29663905934757,717.5785670299803,600.3172522125947,273.988888477252,236.0545601943754,589.9520692237971,195.60502457646626,737.8985074617035,530.709329603315,410.7009319214652,410.50315868996654,144.26092450403894,982.1061822487626,221.81256507260804,88.48957977982484,116.11783144185912,187.4764027342109,143.7476907205469,150.85031575890048,846.3706620341704,342.0970788057682
Sde-CMat_145 ,Matnog,99.06879403697208,143.08321566536026,151.17266386764507,81.63581502061463,106.72035683415791,158.70084622899773,204.672974814483,216.40517524467847,118.5185548268709,149.6660473200251,340.22067705658344,278.2601169382526,1409.8218856423673,461.3501639132906,493.7278069512898,612.7366011482014,794.3042709009754,719.5415423283982,365.11930840629344,292.45698360948745,618.4395486411667,209.66636121440655,854.9393145653319,592.119577099626,426.5167726150989,374.38447370204864,201.80299256710737,1076.6021564148011,301.72734904751326,96.70466473733289,107.71216633695563,254.20689769091643,142.53878556996338,143.85002883590255,1045.7566847387445,364.1283339254033
Sde-AMat_065 ,Matnog,93.06935436678388,129.27960665569026,142.26712384416155,91.83272248196715,108.45113881748779,147.6384964462182,180.34451461189502,227.2258657119167,110.69096724326698,131.67535224703215,315.0984526870927,279.6770582811539,1416.9455506154777,451.39191061590816,495.5411813830411,582.0092625874609,806.8975674259838,691.2842076143935,298.61412796188995,240.52248502335493,714.4382206389087,239.90330554706827,880.5403555581595,614.4053866311395,491.5238832066657,495.25783790592345,147.8767627790115,1187.4558926046432,270.48228199577125,99.65342824991018,100.49177935935866,219.63240322696018,131.34844457506907,157.75666465240062,1029.052999416517,387.89338216011106
40 ,Matnog,110.78603185803706,137.2262069365032,133.37939040590192,93.0356251087722,96.52667895923904,165.67869846244565,194.31370568258947,201.8570001507255,120.05825174909889,142.10580281343192,347.20406885900695,270.8492677774301,1388.4064101105987,467.9232402885115,505.575644512609,634.9144684346232,794.5910682859264,753.4050649900425,408.2571333384881,343.9192924379788,685.5989813125746,186.08331607578353,857.14590094061,633.0272973577048,512.28830691715,446.11126341884705,148.74945801057564,1159.514380065422,290.5789342702084,101.18785495942697,109.34622765148319,227.84660696672654,152.58815152284927,176.796162740711,987.6696640910059,400.9071326017534
Sde-AMat_067 ,Matnog,111.77966439142676,122.49196996905553,137.217926943676,103.81449894740136,104.03905772377027,159.14596899855803,197.15079650503571,229.57881385539477,120.81702397431417,134.00298386263643,328.8140852706435,295.84509126422904,1343.7198977833327,418.1209926954756,485.3436364137269,568.7441563676324,754.9967710566516,666.7633680287183,331.24654951748556,264.3001986171974,669.3194860677597,216.31986762026744,826.7553516380526,579.9639600675632,465.5439372310201,449.00381916372385,137.74816387455053,1137.2061057958358,253.62427372047802,97.42579746273572,109.96268678624588,214.14163070136547,137.284689925716,173.66469719920053,944.2278601427729,399.9131678827418
Sde-CMat_116 ,Matnog,115.03800787287652,164.45182405874976,155.5853332279428,93.13689358637637,118.04127788981278,173.89623637264268,223.11723887230224,239.02442815170582,141.00427133335361,153.03866063377575,376.5638901947052,313.5478645574388,1618.0303774550991,512.5633983193297,538.3074371459119,664.7155794593805,881.3068967150207,781.4380327685939,408.81711645106066,346.2681023346072,803.4510212085178,229.97449246873023,1022.4621327357263,744.9903964033427,593.1404800643436,540.1221115169143,187.8812837864643,1303.2915791638072,326.81438911285727,112.11832250992686,134.50598739926033,267.9656253498947,176.7883645478118,194.16805615396686,1151.4679639165302,466.6061044580217
Sde-AMat_080 ,Matnog,88.46458187687321,127.69193357906363,138.1418388391077,93.90084732296084,91.91953537926528,136.9045798095155,187.76405328134555,199.80877564814315,104.50585832545467,149.4722667189469,316.9581612889784,266.23894208911287,1172.8920630356147,389.4963248598117,407.61650014126025,472.33491201006944,607.8124719481331,568.440902859972,296.27547421023564,237.93142827596358,708.3882700644472,115.66335168176654,755.8399729630868,686.2292083209808,593.4714382903697,533.9709233179276,105.44088897842234,1093.8850694616187,166.50577528530349,83.53525323382925,91.55741723334049,91.15102569998872,118.10264157079634,246.91445944782183,825.8286769959069,347.4545930382991
Sde-CMat_109 ,Matnog,126.27972997159914,137.69355267713158,147.76465907871878,107.4302118177657,134.27862783406738,162.04575255677017,245.9250050737013,272.62473485903655,146.1987718040066,155.9505839679352,354.27057500292057,322.1893538338596,1486.5903020768906,471.17803017484806,544.6409760680149,590.5194915344454,795.7284836434661,687.7481452121334,385.7464140684783,329.2310811165313,741.6065227376375,205.00898051014738,959.5215498884639,671.2145043138221,552.30300615242,505.8662601251048,153.1640131599128,1248.968046581581,329.49717993368324,119.46555955738862,127.0198245517603,254.0174203007542,166.84334176706005,216.45548723236388,1031.3485557868491,455.33863254984215
Sde-AMat_068 ,Matnog,107.78390347403456,149.17671505221583,144.72131376918884,90.54665624908522,104.86049145054581,167.73701274375907,194.28947774599123,216.908724331918,122.97367185739392,150.44951916975342,355.91251096758316,302.87728917437835,1310.0165348034848,438.4585242256444,451.35814393349546,545.245996175763,779.6943913937178,659.2746085792323,345.3711286955093,289.29545776378853,691.4106600573135,215.15462653424402,839.8556639646421,596.8321675881839,485.860311987921,493.7749130567084,137.8288936958068,1116.5158431965933,237.2174975633964,93.08585867257175,122.54406776747702,194.13868013894077,146.02690956262134,204.24953502490519,918.9863202397412,391.14566699408795
Sde-CMat_131 ,Matnog,113.77767500669891,143.27571738358182,143.2661068626142,81.57628393902237,105.6877757103914,152.52419412961999,204.93265387917074,215.07218181996484,124.39586431988003,149.37537669994342,348.88854837076553,276.73858049867204,1344.0787862749787,441.43465463034283,455.92559215845745,575.0627847083916,738.4830251556025,682.818535513807,354.23199950507006,282.15802152178844,690.3662062566212,178.5256528684043,831.2109717455851,617.8200433617866,521.2944729579336,453.7089252869068,127.47788224743151,1112.6030843117594,283.1270208115255,100.58074869198383,109.14836198514391,224.9086752271018,154.40834512745744,179.3243031054351,969.2991002728776,374.78941391508096
Sde-AMat_051 ,Matnog,102.19097244796137,137.24807778071064,142.58878787352108,87.61106316179483,101.62544360562462,150.47578403032168,197.16489267496382,204.6932328594426,112.21216873922366,145.28744487411842,334.06101420747973,286.9290009161848,1235.453216641893,431.64527970661277,443.5674291467533,518.9199741056419,734.5985857446908,619.3913520914059,317.24486856559247,271.0135271744936,644.3717076155657,190.72967113409487,781.1309575175279,572.7218884081872,465.4561185316615,456.40924055172246,136.62771247942328,1057.4400625961266,228.24357208344347,93.97817864956738,117.40111644379702,176.0705577071023,144.86574286573068,202.71359239537944,863.0936828702895,372.40003900370374
Sde-CMat_139 ,Matnog,116.94815333509973,129.96564455370506,144.8126325313161,91.6238990853915,117.36132922875402,142.48641719385043,196.96908386449888,240.80331648640146,128.66373766376446,149.6203192953751,321.88006859252715,284.8930656678923,1349.399115420197,453.1175356644233,485.90812176419723,567.4831010047083,758.6347041194596,659.4181539745625,381.4356129785996,326.79923214873077,659.071422784519,199.76231736681473,880.4112049635445,575.790070490322,475.3142839545747,438.3586011831525,134.71799893110037,1107.2304534922891,330.6964106355104,123.5610600233342,101.93520765020293,231.98270750512864,170.23422651452907,159.37425925211386,982.0424144837381,367.3780571768543
Sde-AMat_052 ,Matnog,97.48163693275774,122.05139609988085,137.963673256151,87.15167013574673,107.71865655980857,146.3932028015645,179.5853471293524,226.31285289846002,109.6211129814417,138.63335641139903,303.62507500028715,271.3816958050414,1267.5990416962295,402.47941437570444,448.11562864436,504.1778463218411,729.4108818984538,603.7851087730551,309.77132306603204,276.76218004071654,624.6494616727049,210.85385345326281,821.3873697431925,530.6887853523571,434.9055622440463,433.05359957012257,122.8252904830679,1046.7363305157464,292.45909494534436,103.44459735529935,99.09291852221325,233.55354304527242,137.3628368746438,165.115331894891,887.1288310014503,380.47379076956145
Sde-CMat_117 ,Matnog,109.3986786498813,124.61324291025417,143.10066403832653,84.97607443086552,86.04369649718684,159.13945532120567,181.65788213080648,214.75875699882417,122.06980307778822,137.14899188780066,321.96786467534304,254.83239581036395,1291.1414307836922,399.50921519456847,428.69381283732105,534.6272477528431,752.0402448075769,649.1400188959311,347.2867979266704,295.36122945540774,684.3406193645457,222.26103751870238,838.6345793377473,583.8926725048364,479.123214788889,467.91974538526375,135.03050479058436,1084.927041232566,264.8147027300599,96.13144476725616,97.87396482435976,198.82271323168783,131.6823663403722,167.05246036981913,930.0349520985758,361.2175203574155
Sde-AMat_076 ,Matnog,105.84196163379629,124.53061057366575,133.96724358827424,93.93418004379448,87.28785446927883,131.16426195332323,178.88559081206066,179.08363744655733,103.10703397659155,113.48658920669877,327.48231844728656,259.55656399353495,1318.6543530604715,444.93346635003763,456.65186984648386,562.0057027070545,736.1621639852187,661.2332353110891,295.15401527143416,238.9043901369123,668.7854967290259,185.01841111246196,814.6328675423366,598.6089926215942,490.8708195736329,483.31249611525664,122.38874307406694,1109.2863655755355,232.58544793421635,80.25846487841642,122.44237192753162,215.49945716070854,142.5371413246386,163.6295288007638,948.861310552496,369.9329595584719
Sde-CMat_097 ,Matnog,125.98365298009894,159.58293944607613,151.06011127895417,103.73531107973794,125.38881478768349,178.07701816172127,228.9415395285006,252.20917104350113,135.77371194163473,159.8541889161807,389.123803162464,338.0660490930433,1693.2026792705708,557.270553792267,583.6369129685424,754.571018759593,920.100128364609,872.7638971068866,451.98747190647885,350.70128126924493,860.086153486527,228.28687035929147,1021.5875046296767,780.3037863724874,645.5891578352986,536.9101782931293,168.440178527126,1401.550986509053,350.8847057814858,118.15157227713905,137.8075206867898,283.6086473336802,179.42572037575883,221.6088124971793,1199.2405198185058,493.96216193040516
Sde-AMat_054 ,Matnog,122.79559372717733,147.58902318112956,159.42989913124828,87.25932594754558,107.30146031946623,186.00652179109204,211.45886598603514,239.59413761045994,130.96012391296824,159.6666384338632,374.05714225883986,305.17134663439487,1427.5139727454757,464.33685382916786,501.8268642933337,607.4097005379155,839.9275380743807,736.5052073395409,339.00929733712326,275.8528990208549,715.3269478160039,225.75654388079218,854.5254336760493,624.7974265646507,503.19276098087886,491.46096043662493,145.34541437640897,1192.9026929509382,240.47308398147197,83.04001460139567,139.27750024235772,231.98744417972267,147.02727993797603,177.51384041431803,1026.5252919023965,401.0038864684606
Sde-CMat_136 ,Matnog,97.75670218414696,116.08535172673595,131.78855292645866,91.51134949261757,105.99425861587982,147.05165801190412,179.44645824384503,238.87187706393988,115.32138649378963,137.40802785638107,292.0528823087353,264.90670673446533,1292.437740091278,396.1588807524703,447.03152500757705,534.2628257975376,700.2502775507197,637.8268476125006,340.2798166042765,263.2105947758182,669.1115944055147,192.96518534429993,814.642671968692,591.9293809812197,490.3916550264797,419.03007672959455,139.50155683719098,1080.7193999446527,296.66749010169616,109.51307900776061,96.64137224791462,222.530398594529,145.45412849761263,153.66272551598186,944.8492669537984,348.0956605212997
Sde-AMat_053 ,Matnog,111.27735864388589,135.7438997917033,136.74285134031686,95.93306535913464,114.80097594589515,154.07283369692396,203.1345043937637,236.74058222757245,131.38148164962212,131.31793074984088,332.22506219051263,303.6427355499387,1465.6913475619383,478.9147010145543,520.8617801267914,624.1077885737767,809.1992096042234,720.1291767650093,365.6599756370528,305.0852718693743,702.5838748073002,211.9396974565171,915.3316355034441,629.4914740482274,509.2144529589081,460.97306216959134,151.91187373964556,1193.6140804246613,325.0582207476223,108.53960231012437,110.3971530721694,263.64636598536697,153.46189824239764,154.6336670330559,1059.894975171078,405.8166504998164
Sde-CMat_143 ,Matnog,128.15073445852744,142.94969636949213,153.7176714651246,95.67363390370406,120.13386187357838,161.55776397873925,220.85991900544107,224.27952439215218,135.0633715744206,144.07366199222537,377.45887022016046,298.71724624576,1504.689591205183,462.1170612448863,478.53581464426475,639.8449124933402,803.8130833049,755.7521092900371,421.53215267758634,342.78846647267756,812.107667761295,210.94037869097033,931.793575783011,723.7870503958261,615.7600468989199,528.3966085737966,138.58751483813393,1259.3210702846038,307.8061107302614,111.52209851863428,119.99439922163019,247.65279502079102,163.7762590638826,198.55948091229493,1096.394515802601,408.4457898191632
Sde-AMat_070 ,Matnog,106.69288369900775,109.54875132487821,126.57126493280371,119.53786414094913,118.40103198916809,164.77626644732544,186.991604946666,235.66941420653214,111.72805972060017,145.01435775570636,314.4295933566845,297.3904778572441,1346.213283991244,420.0924855181891,511.44435990974614,528.7271570268072,848.7132454569152,642.8018755098727,343.84740331164346,322.7361386550939,653.3590523364317,308.7301356041551,859.9857674951663,488.82309574107694,373.88517267102213,450.5491910360509,149.192981397417,1137.0968890061258,272.78015297568857,90.78195785402535,111.47355786234696,232.2215019175443,136.9980310645376,147.0236062060783,957.9842519036782,388.49781572739886
Sde-CMat_140 ,Matnog,102.6432272579151,128.51505625042535,137.26531785014018,81.99350652265095,91.88050488678212,160.89554951862408,175.47279725507312,219.08225881385286,113.54892090376728,142.10859325811373,315.37239580668756,261.73858903136545,1261.9805186440637,433.62757662401964,467.89527074148765,525.3474001359197,736.3322324351216,642.7382123719501,305.0533453723955,262.4635361054941,627.3699091644419,169.91687793003373,789.4418350477507,578.2415341416508,469.1442243752874,444.1418079781389,134.84579552214444,1062.3337889049985,242.42357680079311,84.76234996836756,117.1400010674833,210.59964259836707,128.33918454630293,148.663587454225,936.4284646671363,325.55359888935334
Sde-AMat_078 ,Matnog,116.85687115172135,128.52744100514096,153.36437272851217,79.51043203114921,100.69143352683983,161.27362519175296,199.1673233777569,188.39258560285754,115.78472262582831,131.13278448389636,353.41926503098273,271.9492616335996,1349.1755484476769,412.2247725564901,452.8966895361899,553.8300346963949,723.9178225920466,674.4535901405967,277.9935987697558,217.24724835912193,651.8360303141887,172.2892518089563,839.6377000853463,624.6446447074048,487.2773943164305,459.47628907920813,152.22796094676553,1095.283851680997,244.6469504510531,89.36317141306039,101.56374576240287,215.3833751659817,117.62263973015567,138.8470462706715,976.1287743790007,373.3018627456337
Sde-CMat_110 ,Matnog,146.44331567599798,152.4175110117273,155.07007514027325,103.8371793571551,136.92574326838613,180.93670658492712,240.22054840204655,257.2315527582299,153.29344761763303,163.25594772264802,381.4470351035514,331.3409633538389,1674.159056372318,536.7146349097254,588.3685579726791,744.8575926606375,947.3345342520562,865.53681926804245,475.9464673458141,387.33263702631615,855.3633550560196,268.29852664418434,1018.3669709958391,740.0360177087937,607.8910911684837,543.4021531566561,168.7251228470735,1407.9250445417895,337.8315187090305,124.968075996272,125.92396817667397,254.4090137637421,173.72758343133086,215.0260112753803,1221.2034793338128,452.95970875833984
Sde-AMat_049 ,Matnog,123.17520985494603,131.43668410900364,135.3968930885048,96.53484485060305,123.8723699717172,168.33208269922872,205.7942093649139,250.80929365820958,133.67086795887877,143.51325970017547,331.7713532977945,304.1257874630825,1536.7501091642355,478.266843662573,535.5453197758151,621.6099269963119,854.2536201722412,735.4613717075425,376.99377102679034,309.26915244045915,742.8540111549778,248.91100650843055,967.3146326660009,653.3107954909364,516.1220547740235,482.9631194830926,180.14920358069864,1239.3070279943142,331.5886155249604,114.93175789850258,114.29796644599577,269.67423116124746,150.46017777554962,168.0977066366166,1109.0989222481464,427.65134658959056
Sde-CMat_146 ,Matnog,115.93643047243607,131.55494349970277,140.5068552443261,86.79510051846245,129.31529411763324,150.81665254586437,219.22885645765254,240.48969897939497,124.76600934248877,150.75062106820658,327.3584712272619,293.6205897165251,1411.35090064953,453.19658252702,495.1493426455598,569.244694846443,768.2137220728683,667.0362348374485,379.1539118723293,314.6535863617162,707.4590546038689,206.89610782167958,893.9373695246275,629.9720007952733,513.2246840536412,477.09282394172527,147.07097141842775,1164.4443605358438,293.8911131578498,99.82125187053117,110.0345010180442,238.60403160049478,140.1069745340681,165.93885175717583,1030.0405378029984,381.32681925121653
Sde-AMat_066 ,Matnog,108.95029248813422,118.0721714616954,131.883168039936,84.24627945761162,89.65977537586186,142.5231680794389,192.50410699681188,183.70122805523107,109.69529523347843,125.57947762472979,332.39997927885014,252.60632309255442,1282.5239571186187,384.3084936027955,416.8945659075565,546.4610354678273,708.0766955525793,649.2702462078561,319.6339199074467,258.3772140771125,666.6361821875558,202.08709291651965,807.2307370571874,610.4617702138357,483.16859451774184,434.8247481606814,157.76647688644124,1066.4396525388813,244.94300727412076,96.30525774333402,107.6301361055072,196.9840859035318,135.17565523806422,170.50581102636943,907.0979417522675,375.43490058863733
Sde-CMat_108 ,Matnog,129.41513669169458,130.97323373380533,151.07620052149176,98.04744817367761,130.66830308261447,187.72855452237414,227.3971899082748,243.65106736456136,133.51781100317663,148.86087339677277,363.7153046361673,312.48477187939886,1583.604923416207,500.1626035162666,559.7140787384307,657.6932369779774,876.8072547841402,793.3807747187034,415.7536068950454,339.39787651163937,801.0608088035513,225.30563888791147,978.08706539416,714.2056087410405,591.9044701222401,525.2842541322174,154.58981262622086,1319.7595419086804,330.24669488412735,111.32432335859929,129.15471535426025,276.24288765425246,164.740959235674,203.9255842375105,1123.4291752663225,460.1766980428716
Sde-AMat_062 ,Matnog,120.1177710426313,133.05959024685146,137.57586638378842,96.70381039493739,110.73731232123167,171.80148497449025,187.74402688581068,264.75262892498347,120.88567413539951,158.35216358979756,335.38863681885533,298.9349086810204,1391.1897865350293,432.04465679632,490.73044945265,555.7376870622056,790.8387309438632,663.7264828672198,359.33432517642956,322.0822800875733,690.4339668980373,220.76536619091783,902.59881342648,612.174552614767,491.49178045950066,479.6203171557268,154.6780815372366,1152.6669912136808,286.1482465279315,103.58660865908283,104.00640916409922,222.8016062500672,142.3606015835842,152.92675749050582,1007.7209196192863,383.4699840311363
Sde-CMat_133 ,Matnog,134.1374790300235,127.4995286165404,156.48202413124005,102.24842154581168,140.39796389691693,186.09399920924372,219.6615612256273,285.17719299340894,137.94088043361188,159.61243132049583,356.2029929316709,312.2286791455903,1671.8459249857983,520.4074484513552,606.392690225748,653.6643085396203,937.2121185615666,781.7134976850854,424.9430675677507,374.87838109030764,742.6069751739475,271.12306638233497,1071.9476256576347,705.6161646972098,497.2037934315867,500.0949814490143,253.6780094646755,1304.3087897255082,342.52035758011544,117.93656820664245,128.15101937339386,274.99268098458543,174.66811379688056,162.03328097647102,1208.5925804169947,463.35559449521065
